duration,balance,age,day,pdays,y
259,12539,56,18,-1,0
115,-14,49,18,-1,0
283,1477,50,18,-1,0
160,328,33,18,182,0
482,386,32,18,-1,1
121,952,53,18,-1,0
618,0,36,18,-1,0
607,8,39,18,-1,0
238,22,41,18,126,0
61,1612,51,18,131,0
139,560,42,18,-1,0
810,47,34,18,-1,0
168,17455,33,18,179,0
131,491,32,18,194,0
586,2472,35,18,-1,0
80,337,53,18,-1,0
296,922,46,18,-1,0
218,-311,32,18,-1,0
390,129,42,18,-1,0
271,2050,31,18,-1,0
195,826,47,18,112,0
173,1532,40,18,-1,0
583,299,36,18,-1,0
100,3839,32,18,189,0
150,0,35,18,-1,0
192,153,47,18,-1,0
185,1937,51,18,152,0
411,9916,40,18,8,0
50,960,37,18,-1,0
163,728,56,18,110,0
108,0,45,18,-1,0
167,10,33,18,-1,0
1014,1432,49,18,-1,0
486,6217,32,18,181,0
160,9579,39,18,-1,0
425,1327,41,18,176,0
84,7623,59,18,-1,0
275,128,45,18,-1,0
920,-341,49,18,-1,0
187,168,41,18,-1,0
476,-179,36,18,124,0
240,942,46,18,119,0
33,958,38,18,-1,0
591,3990,34,18,117,0
77,1,32,18,-1,0
72,2047,34,18,113,0
203,0,47,18,-1,0
51,1589,30,18,-1,0
157,5722,34,18,-1,0
825,-184,44,18,154,0
364,2910,50,18,-1,0
233,1471,41,18,-1,0
394,604,31,18,-1,0
342,1185,30,18,120,0
285,2802,30,18,137,0
65,172,34,18,-1,0
200,508,43,18,172,0
62,833,33,18,-1,0
157,6030,51,18,110,0
39,-14,45,18,127,0
249,6269,46,18,112,0
40,12437,39,18,-1,0
99,1202,51,18,-1,0
189,1131,30,18,144,0
989,6008,40,18,-1,0
379,1434,36,18,-1,0
115,4432,32,18,-1,0
437,177,46,18,-1,0
166,399,40,18,96,0
105,864,46,18,188,0
135,496,35,18,-1,0
188,597,45,18,-1,0
263,855,58,18,-1,0
459,3845,32,18,-1,0
139,202,49,18,166,0
341,3,39,18,-1,0
247,2206,33,18,-1,0
235,3142,31,18,123,0
105,1526,55,18,-1,0
80,577,34,18,-1,0
180,1139,53,18,186,0
158,1540,42,18,-1,0
111,1477,32,18,-1,0
898,8781,30,18,-1,1
246,214,48,18,162,0
149,1412,34,18,175,0
83,2019,35,18,144,0
121,1295,52,18,123,0
247,3911,39,18,-1,0
173,-998,48,18,-1,0
141,1164,31,18,123,0
193,369,36,18,102,0
467,3584,31,18,-1,0
1377,3564,31,18,-1,0
1122,538,51,18,-1,1
176,205,36,18,-1,0
66,17,45,18,152,0
106,187,30,18,-1,0
530,355,31,18,193,0
110,66,35,18,123,0
366,106,51,18,110,0
82,3899,51,18,-1,0
129,352,41,18,-1,0
136,79,47,18,-1,0
251,31,50,18,-1,0
203,681,42,18,-1,0
543,1390,56,18,-1,1
1476,1175,48,18,-1,0
216,202,31,18,-1,0
25,1362,41,18,-1,0
630,839,56,18,187,0
252,1368,34,18,-1,0
288,1082,46,18,-1,0
164,481,43,18,110,0
307,3343,36,18,-1,0
679,3074,33,18,-1,0
577,5964,51,18,-1,0
400,283,42,18,-1,0
372,-306,30,18,186,0
90,353,41,19,-1,0
77,571,48,19,-1,0
139,-20,51,19,-1,0
167,1574,43,19,-1,0
427,6043,55,19,-1,0
178,1106,44,19,119,0
308,48,33,19,-1,0
206,4,39,19,-1,0
89,808,35,19,-1,0
62,1200,31,19,-1,0
308,12256,35,19,-1,0
209,171,41,19,191,0
56,2317,36,19,-1,0
103,2744,33,19,-1,0
366,156,37,19,-1,1
112,481,36,19,-1,0
98,4515,35,19,-1,0
180,1206,44,19,-1,0
697,8014,58,19,184,0
113,4053,55,19,166,0
84,57,53,19,-1,0
135,4717,58,19,-1,0
299,1148,33,19,-1,0
100,1583,32,19,182,0
819,874,46,19,-1,1
347,3500,31,19,-1,0
126,0,50,19,-1,0
108,83,38,19,-1,0
511,5561,30,19,-1,1
277,138,46,19,-1,0
101,-556,42,19,-1,0
740,1416,45,19,-1,0
146,3839,36,19,-1,0
119,-530,48,19,-1,0
142,412,42,19,169,0
364,314,30,19,175,0
706,7957,37,19,111,0
43,4278,39,19,111,0
375,23,30,19,-1,0
81,1156,32,19,182,0
370,10443,38,19,-1,0
125,392,47,19,-1,0
147,1682,39,19,170,0
112,3625,31,19,180,0
280,11766,38,19,-1,0
242,2015,50,19,-1,0
184,1721,32,19,182,0
159,38,45,19,188,0
140,541,33,19,182,0
718,4845,35,19,-1,0
199,102,33,19,-1,0
192,54,30,19,177,0
310,299,52,19,-1,0
189,167,50,19,-1,0
60,488,52,19,-1,0
305,0,35,19,-1,0
167,2185,45,19,-1,0
207,-343,34,19,-1,0
104,2124,43,19,-1,0
316,4924,31,19,182,0
133,6525,54,19,170,0
305,3696,33,19,182,0
210,7118,31,19,168,0
577,896,33,19,-1,0
204,345,37,19,-1,0
126,255,53,19,-1,0
90,6384,58,19,-1,0
137,1811,48,19,111,0
530,2168,40,19,-1,0
400,2390,36,19,-1,0
295,0,33,19,170,0
76,575,33,19,-1,0
158,359,33,19,-1,0
58,2519,37,19,-1,0
193,113,51,19,-1,0
187,604,57,19,-1,0
313,-366,31,19,180,0
499,3941,46,19,-1,0
125,0,35,19,-1,0
277,4649,55,19,-1,0
194,545,32,19,-1,0
144,4319,30,19,-1,0
192,2089,32,19,5,0
210,1495,41,19,-1,0
70,315,35,19,-1,0
162,1760,51,19,-1,0
137,186,43,19,-1,0
140,12409,40,19,99,0
134,0,37,19,-1,0
67,2600,38,19,-1,0
351,1082,33,19,-1,0
143,424,52,19,154,0
174,1186,31,19,180,0
70,2801,35,19,111,0
197,2667,32,19,99,0
82,1188,31,19,-1,0
311,659,33,19,-1,0
369,382,30,19,191,0
114,4728,31,19,183,0
130,964,32,19,120,0
112,578,35,19,-1,0
136,189,36,19,120,0
309,1077,40,19,-1,0
289,3547,35,19,-1,0
36,12223,42,19,-1,0
145,1881,31,19,-1,0
589,961,40,19,133,0
168,-126,35,19,-1,0
493,1520,32,19,-1,0
905,-201,52,19,133,0
265,3889,35,19,-1,0
97,266,42,19,-1,0
418,644,45,19,168,1
244,50,37,19,154,0
682,1886,56,19,-1,0
107,16869,59,19,-1,0
161,16358,45,19,-1,0
278,-485,36,19,-1,0
1554,859,35,19,-1,1
820,3136,32,19,-1,1
686,0,30,19,-1,1
73,0,42,19,-1,0
291,60,58,19,-1,0
286,6,39,19,-1,0
224,649,36,19,111,0
215,13044,43,19,93,0
110,771,35,19,93,0
155,86,30,19,97,0
770,1082,32,19,-1,0
441,1897,34,19,-1,0
139,3494,39,19,92,0
648,521,30,19,-1,0
58,342,49,19,-1,0
902,1335,57,19,-1,0
106,0,54,19,-1,0
94,804,37,19,170,0
106,6613,49,19,155,0
89,4591,30,19,175,0
46,360,34,19,182,0
72,3136,54,19,-1,0
288,6286,52,19,-1,0
68,1828,57,19,-1,0
202,80,41,19,-1,0
37,5057,48,19,-1,0
109,1234,33,19,10,0
336,0,55,19,-1,0
925,-617,30,19,-1,1
239,3663,48,19,-1,0
473,8,30,19,-1,0
111,621,41,19,-1,0
182,287,31,19,-1,0
298,1309,45,19,170,0
206,234,30,19,169,0
183,168,39,19,-1,0
169,1340,35,19,-1,0
808,238,56,19,-1,0
298,-430,42,19,-1,0
108,1,34,19,-1,0
225,6851,35,19,-1,0
86,1172,47,19,-1,0
723,1024,40,19,-1,0
175,1611,32,19,180,0
85,4411,44,19,-1,0
154,2441,33,19,-1,0
814,67,41,19,-1,1
133,1570,31,19,180,0
103,3428,59,19,-1,0
401,1,45,19,-1,0
1081,1623,49,19,-1,1
217,96,46,19,-1,0
177,159,39,19,-1,0
291,4103,55,19,-1,0
53,6427,54,19,-1,0
157,80,45,19,-1,0
375,2977,40,19,125,0
46,15,46,19,91,0
630,816,50,19,-1,0
426,447,30,19,189,0
125,2878,44,19,-1,0
361,4262,32,19,-1,0
185,2490,34,19,180,0
582,1,34,19,-1,0
466,0,33,19,-1,0
123,1983,55,19,-1,0
1084,2421,46,19,100,1
44,1990,49,19,-1,0
76,800,39,19,-1,0
79,1580,50,19,-1,0
164,360,32,19,-1,0
149,10218,32,19,-1,0
51,85,47,19,-1,0
164,705,56,19,-1,0
102,6191,54,19,-1,0
111,4608,40,19,156,0
442,1452,53,19,113,0
256,2189,35,19,-1,0
210,1095,35,19,-1,0
233,-637,51,19,-1,0
130,1783,40,19,-1,0
248,131,35,19,-1,0
39,8106,41,19,-1,0
419,3373,39,19,-1,0
479,2708,30,19,-1,0
249,-233,39,19,-1,0
214,688,39,19,-1,0
128,2749,39,19,-1,0
117,1810,52,19,-1,0
198,352,56,19,-1,0
202,395,34,19,-1,0
206,2280,32,19,-1,0
201,-26,46,19,113,0
171,4143,51,19,-1,0
144,2520,46,19,-1,0
100,2762,57,19,-1,0
75,4030,38,19,177,0
140,8647,35,19,-1,0
212,81,41,19,-1,0
219,-459,38,19,-1,0
1015,1429,43,19,198,1
489,4189,47,19,-1,1
122,11246,54,19,-1,0
442,2749,48,19,-1,0
75,1923,32,19,-1,0
46,14,31,19,-1,0
59,2311,34,19,-1,0
94,849,31,19,-1,0
66,0,32,19,-1,0
79,599,32,19,-1,0
115,3092,34,19,-1,0
698,5403,51,19,-1,0
108,4475,54,19,-1,0
694,580,51,19,-1,1
20,18,32,19,177,0
52,260,40,19,152,0
242,1622,30,19,-1,0
308,538,35,19,195,0
640,69,31,19,-1,0
274,688,44,19,-1,0
84,1808,33,19,-1,0
631,24,31,19,-1,0
244,66,32,19,-1,0
268,210,32,19,-1,0
186,1778,53,19,-1,0
352,1296,36,19,-1,0
325,0,49,19,-1,0
340,-148,33,19,-1,0
100,524,32,19,106,0
145,1491,41,19,-1,0
72,9102,43,19,-1,0
853,2615,32,19,-1,1
190,5945,33,19,-1,0
200,1239,54,19,-1,0
127,1531,35,19,-1,0
388,36,41,19,-1,0
498,1428,48,19,-1,0
149,-103,33,19,175,0
171,201,33,19,183,0
100,1444,39,19,117,0
561,587,53,19,-1,1
138,9347,46,19,117,0
636,8876,38,19,-1,0
357,156,40,19,-1,0
118,3024,33,19,-1,0
402,1161,44,19,184,0
154,2284,30,19,-1,0
68,1342,35,19,-1,0
289,11524,32,19,-1,0
66,6451,51,19,-1,0
87,1846,30,19,-1,0
661,0,30,19,-1,0
270,413,32,19,-1,0
74,386,54,19,152,0
60,8038,33,19,-1,0
103,935,59,19,166,0
258,142,45,19,105,0
222,252,31,19,-1,0
132,4896,30,19,-1,0
122,0,33,19,-1,0
62,1165,37,19,190,0
292,1092,37,19,-1,0
621,-181,30,19,-1,0
93,8093,53,19,-1,0
40,2885,41,19,-1,0
190,27,34,19,-1,0
63,1927,43,19,-1,0
141,8218,58,19,111,0
424,149,33,19,182,1
198,3228,32,19,-1,0
122,0,50,19,-1,0
998,3,40,19,-1,1
405,2420,46,19,-1,0
50,2650,54,19,-1,0
50,8309,34,19,-1,0
291,0,53,19,-1,0
137,241,53,19,-1,0
152,6969,57,19,-1,0
1057,807,42,19,-1,1
64,3711,53,19,-1,0
87,3211,42,19,111,0
196,0,47,19,-1,0
161,0,46,19,-1,0
69,3149,50,19,190,0
98,2184,41,19,153,0
157,-285,48,19,-1,0
155,11281,32,19,-1,0
341,6929,30,19,-1,0
332,0,40,19,183,0
187,6835,43,19,152,0
126,6337,32,19,-1,0
187,1195,44,19,188,0
281,94,51,19,-1,0
59,630,58,19,174,0
37,1993,43,19,174,0
138,1503,36,19,-1,0
141,1125,34,19,-1,0
136,590,58,19,167,0
140,6012,39,19,119,0
274,304,35,19,-1,0
135,377,36,19,-1,0
966,1522,33,19,-1,0
169,863,51,19,189,0
202,0,38,19,-1,0
205,7225,52,19,113,0
83,1323,54,19,152,0
113,1011,41,19,174,0
114,-74,49,19,-1,0
60,4480,47,19,-1,0
161,1925,53,19,-1,0
128,0,44,19,-1,0
134,238,39,19,-1,0
87,1577,43,19,-1,0
149,107,56,19,-1,0
152,997,45,19,-1,0
321,315,40,19,-1,0
131,2818,53,19,126,0
68,18268,57,19,-1,0
50,401,30,19,-1,0
265,203,50,19,127,0
565,-202,48,19,112,0
243,32948,59,19,174,0
968,447,39,19,-1,0
416,0,45,19,-1,0
17,2,33,19,198,0
537,0,36,19,-1,0
105,2279,44,19,146,0
581,7558,32,19,-1,0
1548,3990,52,19,153,0
150,1939,47,19,174,0
131,538,47,19,-1,0
210,2583,35,19,-1,0
97,0,57,19,-1,0
124,1066,45,19,-1,0
742,938,55,19,-1,0
360,763,39,19,153,0
96,388,58,19,-1,0
164,432,32,19,195,0
70,25,43,19,-1,0
57,0,32,19,-1,0
89,440,54,19,-1,0
117,2004,31,19,-1,0
414,8004,33,19,-1,0
193,774,36,19,-1,0
168,883,31,19,-1,0
111,2323,36,19,-1,0
227,6077,36,19,-1,0
76,300,42,19,-1,0
136,3700,41,19,-1,0
755,793,31,19,-1,0
514,1322,46,19,-1,0
482,2926,45,19,120,0
101,1353,37,19,-1,0
77,783,42,19,128,0
85,101,30,19,-1,0
779,1101,30,19,175,0
190,2291,59,19,128,0
435,8863,51,19,-1,0
198,11494,57,19,-1,0
299,4395,45,19,-1,0
130,3851,41,19,-1,0
116,3975,52,19,-1,0
19,1784,37,19,-1,0
319,0,44,19,-1,0
1283,0,34,19,-1,0
62,1160,35,19,-1,0
111,33,56,19,-1,0
148,538,30,19,-1,0
172,8873,46,19,118,0
186,196,42,19,-1,0
164,563,55,19,-1,0
220,10995,51,19,-1,0
296,3080,45,19,-1,0
178,657,40,19,112,0
547,816,35,19,-1,0
267,8619,32,19,-1,0
231,3317,46,19,-1,0
161,2017,46,19,-1,0
59,253,37,19,153,0
384,6138,33,19,183,0
477,2044,32,19,-1,0
149,3948,55,19,170,0
59,8583,50,19,-1,0
125,1009,45,19,-1,0
522,3354,46,19,174,1
180,830,45,19,111,0
201,5338,38,19,-1,0
230,0,38,19,-1,0
98,4028,34,19,-1,0
73,1566,30,19,-1,0
391,593,31,19,-1,0
126,12,44,19,-1,0
147,866,35,19,-1,0
265,5498,34,19,-1,0
67,26306,53,19,-1,0
136,4,33,19,180,0
350,7249,53,19,-1,0
174,351,47,19,174,0
299,115,41,19,-1,0
181,94,39,19,-1,0
101,444,32,19,-1,0
392,-489,31,19,-1,0
21,523,37,19,-1,0
236,1697,49,19,-1,0
185,16,35,19,-1,0
50,2592,30,19,-1,0
127,86,35,19,111,0
259,4853,40,19,111,0
418,0,38,19,-1,0
295,884,38,19,111,0
138,244,35,19,-1,0
124,540,55,19,-1,0
146,2628,42,19,-1,0
145,622,39,19,-1,0
166,2420,31,19,-1,0
69,5610,51,19,-1,0
276,3,51,19,-1,0
277,3953,36,19,-1,0
194,741,59,19,152,0
175,3498,58,19,-1,0
117,5204,30,19,-1,0
1502,264,32,19,-1,1
134,57,48,19,-1,0
117,4943,34,19,-1,0
161,6164,57,19,-1,0
195,12675,55,19,-1,0
353,310,47,19,-1,0
25,12618,43,19,-1,0
175,4958,34,19,183,0
55,5848,39,19,-1,0
77,6839,53,19,-1,0
98,2074,30,19,-1,0
208,2,50,19,-1,0
131,612,44,19,-1,0
47,2278,30,19,-1,0
286,2052,53,19,-1,0
690,4012,50,19,-1,0
93,1410,46,19,189,0
570,1998,33,19,-1,0
456,1881,59,19,-1,0
472,1249,32,19,-1,1
385,6449,32,19,-1,0
250,7800,44,19,-1,0
164,1172,57,19,-1,0
234,16430,36,19,166,0
177,203,31,19,-1,0
50,2524,47,19,-1,0
457,2293,33,19,-1,0
623,190,38,19,175,1
20,0,48,19,-1,0
1206,0,30,19,-1,0
559,1291,52,19,169,0
21,0,41,19,-1,0
12,-608,41,19,-1,0
94,131,34,19,-1,0
1065,946,30,19,183,0
401,659,29,19,-1,0
50,0,47,19,-1,0
90,5935,57,19,198,0
286,-108,33,19,-1,0
342,332,37,19,-1,0
394,1180,54,19,-1,0
63,1449,41,19,-1,0
73,5057,34,19,-1,0
337,550,32,19,-1,1
171,3187,35,19,183,0
418,-56,32,19,-1,0
434,4844,43,19,-1,0
54,0,46,19,-1,0
37,3943,37,19,-1,0
104,2769,59,19,131,0
1265,40,52,19,-1,1
251,3512,33,19,183,0
485,2780,33,19,-1,1
328,217,41,19,-1,0
108,6429,49,19,-1,0
88,444,56,19,166,0
118,2439,51,19,-1,0
520,536,36,19,-1,0
501,515,42,19,-1,0
408,5432,38,19,183,0
77,3204,52,19,-1,0
122,0,56,19,-1,0
62,1175,48,19,-1,0
359,67,40,19,152,0
178,3574,37,19,170,0
640,2622,36,19,127,0
589,12737,30,19,-1,1
433,2910,50,19,113,0
551,2240,38,19,183,0
662,551,47,19,-1,0
122,0,32,19,-1,0
254,2004,41,19,-1,0
236,269,32,19,-1,0
70,4733,55,19,174,0
216,2390,52,19,-1,0
541,8295,31,19,-1,0
191,5902,37,19,180,0
300,-2,31,19,-1,0
138,2580,53,19,-1,0
362,3495,57,19,-1,0
377,899,34,19,7,0
54,709,44,19,-1,0
47,167,50,19,133,0
644,0,35,19,-1,1
88,2272,54,19,189,0
625,5794,50,19,-1,0
120,-429,56,19,119,0
154,0,56,19,-1,0
156,5238,31,19,-1,0
87,1759,40,19,-1,0
616,4770,48,19,-1,0
202,8167,43,19,184,0
273,6933,52,19,-1,0
223,4903,41,19,-1,0
382,1708,40,19,174,0
278,913,32,19,-1,0
146,1762,33,19,-1,0
1792,1207,36,19,-1,1
596,10114,59,19,-1,0
294,227,36,19,-1,0
457,3361,31,19,-1,0
1662,3445,42,19,-1,0
783,1006,34,19,195,1
115,7396,56,19,-1,0
101,5340,37,19,104,0
223,2515,32,19,-1,0
100,12212,40,19,-1,0
73,2430,53,19,145,0
163,0,33,19,-1,0
107,0,40,19,-1,0
70,-483,37,19,-1,0
258,19358,30,19,-1,0
136,879,48,19,-1,0
498,6333,47,19,-1,0
162,3610,56,19,-1,0
282,2144,31,19,-1,0
544,-56,51,19,-1,0
184,126,49,19,-1,0
223,376,35,19,-1,0
523,7171,34,19,-1,0
104,3780,42,19,-1,0
178,111,46,19,183,0
433,913,30,19,-1,0
174,631,30,19,-1,0
188,664,40,19,121,0
354,6649,44,19,-1,0
231,0,32,19,-1,0
130,6921,53,19,188,0
111,388,43,19,-1,0
130,-470,50,19,160,0
374,1597,50,19,-1,0
95,12048,57,19,-1,0
191,2451,30,19,175,0
680,2538,58,19,111,1
193,581,33,19,-1,0
363,1543,44,19,-1,0
1468,347,43,19,-1,1
371,1119,32,19,-1,0
221,2626,54,19,190,0
188,1902,35,19,-1,0
59,1014,53,19,-1,0
314,15,46,19,-1,0
85,751,56,19,-1,0
584,93,31,19,-1,0
140,16,42,19,-1,0
635,3696,47,19,170,0
709,3713,42,19,-1,1
223,6964,37,19,-1,0
108,12855,39,19,173,0
449,155,39,19,-1,0
53,0,40,19,-1,0
151,17008,54,19,-1,0
287,-982,39,19,117,0
105,633,39,19,133,0
266,838,42,19,-1,0
154,548,39,19,-1,0
209,747,39,19,180,0
221,1956,54,19,-1,0
172,1648,52,19,-1,0
356,9895,34,19,-1,0
259,2036,42,19,-1,0
1184,1784,50,19,160,0
1102,733,43,19,-1,1
121,21,59,19,-1,0
222,9687,52,19,174,0
1337,1315,39,19,126,0
307,0,54,19,-1,0
178,497,37,19,-1,0
1307,923,33,19,173,0
93,7154,45,19,111,0
225,372,55,19,-1,0
515,1388,46,19,-1,0
312,196,56,19,-1,0
207,0,59,19,153,0
117,382,56,19,-1,0
299,2578,53,19,107,0
67,510,37,19,90,0
676,3910,33,19,-1,0
300,277,54,19,170,0
611,792,42,19,175,0
52,0,36,19,-1,0
130,3875,57,19,-1,0
275,16486,44,19,-1,0
188,0,32,19,-1,0
220,951,35,19,-1,0
143,375,32,19,-1,0
46,839,57,19,-1,0
214,4692,39,19,174,0
158,586,32,19,-1,0
307,2048,34,19,-1,0
37,3972,49,19,-1,0
194,4136,39,19,170,0
85,0,33,19,-1,0
207,4613,36,19,-1,0
475,80,32,19,-1,0
196,395,31,19,117,0
590,0,50,19,-1,0
228,0,37,19,-1,0
782,1148,45,19,-1,0
322,17769,59,19,-1,0
1435,621,33,19,99,0
332,3524,47,19,-1,0
214,283,31,19,-1,0
501,217,31,19,-1,0
330,0,33,19,-1,0
89,9110,40,19,-1,0
193,529,42,19,-1,0
135,32464,53,19,-1,0
162,8436,31,19,-1,0
214,0,54,19,-1,0
575,1020,31,19,-1,0
303,0,32,19,-1,0
64,5296,50,19,-1,0
245,516,33,19,-1,0
146,4259,49,19,111,0
291,3123,41,19,-1,0
182,4717,41,19,-1,0
186,19,30,19,-1,0
639,3352,40,19,27,1
380,226,37,19,167,0
314,552,35,19,124,0
206,72,36,19,-1,0
556,759,35,19,-1,0
519,1416,30,19,-1,0
99,0,49,19,-1,0
209,0,49,19,-1,0
131,31,35,19,133,0
44,1933,56,19,-1,0
1720,254,32,19,-1,1
71,189,30,19,-1,0
126,6491,44,19,174,0
70,508,30,19,-1,0
323,35,31,19,-1,0
168,926,46,19,153,0
596,8399,49,19,-1,0
517,3689,45,19,187,0
208,509,32,19,-1,0
145,383,30,19,-1,0
52,45,36,19,-1,0
11,4666,50,19,166,0
206,-367,44,19,-1,0
107,353,33,19,-1,0
54,1036,34,19,-1,0
107,9269,36,19,-1,0
102,0,49,19,-1,0
201,1593,44,19,174,0
111,792,45,19,-1,0
844,0,56,19,-1,0
278,525,31,19,-1,0
255,1507,58,19,189,0
599,5287,37,19,100,0
339,3188,51,19,-1,0
800,2924,53,19,-1,0
854,1034,53,19,170,0
635,0,41,19,-1,0
14,8515,47,20,112,0
72,8979,52,20,-1,0
274,10697,47,20,-1,0
82,1349,40,20,-1,0
291,2,38,20,-1,0
97,6767,40,20,-1,0
132,459,54,20,-1,0
88,625,55,20,147,0
36,427,52,20,-1,0
161,50,58,20,-1,0
77,638,52,20,-1,0
348,1959,32,20,-1,0
80,898,38,20,198,0
143,7245,37,20,-1,0
366,1631,33,20,-1,0
298,867,35,20,171,0
179,412,56,20,-1,0
51,458,30,20,-1,0
75,1224,31,20,119,0
118,2011,51,20,-1,0
57,1039,40,20,-1,0
37,6704,47,20,-1,0
632,1337,43,20,-1,0
48,7870,41,20,-1,0
343,927,41,20,-1,0
48,2128,45,20,-1,0
91,10041,36,20,184,0
42,911,32,20,-1,0
518,-326,35,20,-1,0
340,387,32,20,-1,0
379,495,41,20,-1,0
114,6904,33,20,-1,0
286,0,44,20,191,0
125,3100,30,20,183,0
77,3,57,20,-1,0
21,347,31,20,-1,0
186,299,44,20,-1,0
136,625,31,20,-1,0
145,461,31,20,-1,0
179,344,32,20,197,0
834,293,33,20,-1,0
26,809,30,20,171,0
459,-266,33,20,-1,0
997,5393,46,20,-1,0
284,22452,46,20,-1,0
209,582,34,20,-1,0
281,3992,41,20,-1,0
125,20600,33,20,-1,0
149,5562,39,20,-1,0
308,2426,36,20,-1,0
373,713,31,20,-1,0
100,1766,44,20,-1,0
66,20527,54,20,-1,0
392,146,35,20,106,0
291,-478,49,20,-1,0
276,4654,32,20,128,1
477,-386,41,20,-1,1
68,296,34,20,136,0
86,66,37,20,-1,0
142,12159,55,20,174,0
49,787,35,20,-1,0
184,179,34,20,-1,0
251,0,35,20,-1,0
137,4517,41,20,-1,0
25,819,45,20,-1,0
370,5122,38,20,184,0
116,3294,39,20,-1,0
68,7,53,20,-1,0
271,673,34,20,184,0
358,8135,37,20,184,0
68,196,30,20,101,0
670,3043,34,20,-1,1
428,247,33,20,-1,0
366,368,34,20,-1,0
322,3369,35,20,-1,0
140,4455,49,20,-1,0
157,2562,41,20,189,0
408,852,49,20,-1,0
125,195,41,20,167,0
405,1547,40,20,-1,1
141,8649,50,20,-1,0
68,684,51,20,-1,0
76,15062,57,20,-1,0
110,2875,37,20,-1,0
415,1448,38,20,-1,0
486,667,59,20,-1,0
228,1175,59,20,-1,0
114,1426,32,20,-1,0
364,1263,31,20,-1,0
199,210,34,20,-1,0
145,98417,59,20,-1,0
110,4902,33,20,-1,0
232,523,37,20,-1,0
505,3119,34,20,183,0
530,11,44,20,-1,0
884,270,36,20,-1,0
301,8953,38,20,-1,0
71,935,35,20,176,0
319,11391,30,20,105,0
157,5549,39,20,-1,0
405,5956,30,20,139,0
93,3185,34,20,191,0
42,692,37,20,-1,0
107,2558,46,20,167,0
231,2708,52,20,-1,0
106,481,31,20,183,0
90,0,42,20,-1,0
30,2404,51,20,-1,0
290,3364,31,20,-1,0
531,945,32,20,-1,1
59,5972,31,20,-1,0
180,660,39,20,185,0
101,683,47,20,-1,0
628,6402,32,20,-1,1
1192,1295,36,20,-1,1
370,1379,35,20,-1,0
217,8489,35,20,-1,0
501,6,34,20,-1,0
422,3655,39,20,-1,0
128,9851,34,20,-1,0
45,57,52,20,196,0
120,3640,31,20,-1,0
48,1998,43,20,-1,0
20,7104,42,20,-1,0
47,3,42,20,190,0
99,1194,40,20,-1,0
173,0,33,20,-1,0
67,572,40,20,91,0
126,4323,35,20,-1,0
283,6993,45,20,-1,1
46,3071,33,20,122,0
1058,2913,41,20,-1,0
485,187,32,20,134,0
454,4420,47,20,-1,1
176,199,35,20,-1,0
129,76,38,20,-1,0
401,4711,41,20,-1,0
103,15169,33,20,-1,0
277,9252,53,20,-1,0
137,574,47,20,-1,0
88,20727,49,20,-1,0
121,10395,30,20,-1,0
258,5551,35,20,-1,0
640,294,51,20,-1,0
60,1064,31,20,-1,0
73,5151,33,20,178,0
203,7,33,20,-1,0
1816,542,40,20,-1,0
157,1187,45,20,-1,0
175,8545,49,20,-1,0
728,141,35,20,-1,1
63,1402,33,20,-1,0
993,11462,36,20,-1,1
150,6994,38,20,-1,0
146,2085,32,20,185,0
155,142,35,20,-1,0
91,2132,54,20,-1,0
112,-195,41,20,-1,0
333,1104,39,20,105,0
124,3750,30,20,-1,0
34,892,39,20,171,0
172,2408,55,20,-1,0
318,11,59,20,-1,0
1040,6519,57,20,-1,0
103,4777,39,20,-1,0
8,1161,55,20,-1,0
88,3626,34,20,-1,0
25,1545,50,20,-1,0
26,500,51,20,-1,0
168,2200,34,20,-1,0
67,2098,33,20,-1,0
60,3214,33,20,-1,0
83,2960,54,20,-1,0
167,96,45,20,127,0
59,214,40,20,-1,0
73,0,42,20,-1,0
302,137,32,20,-1,0
541,7541,34,20,-1,0
92,3736,51,20,-1,0
85,0,51,20,-1,0
128,13620,43,20,-1,0
278,2691,55,20,104,0
291,772,56,20,-1,0
316,167,31,20,-1,0
171,574,32,20,127,0
278,8077,34,20,-1,0
202,3999,46,20,-1,0
478,341,30,20,-1,1
152,0,50,20,190,0
53,1801,35,20,-1,0
352,4608,54,20,-1,0
252,8859,32,20,-1,0
114,12634,35,20,-1,0
755,6843,33,20,100,1
26,1465,47,20,190,0
57,70,40,20,-1,0
223,6909,52,20,-1,0
91,2945,33,20,-1,0
7,2326,36,20,-1,0
90,931,46,20,-1,0
228,266,32,20,-1,0
148,586,30,20,176,0
199,0,52,20,-1,0
1031,448,35,20,-1,0
82,1976,47,20,-1,0
60,1416,33,20,-1,0
204,9670,33,20,-1,0
230,615,54,20,-1,0
173,658,32,20,-1,0
104,79,34,20,-1,0
309,3064,33,20,-1,0
74,893,49,20,-1,0
189,0,32,20,170,0
18,0,47,20,-1,0
174,10021,52,20,-1,0
222,7602,34,20,-1,0
220,7735,41,20,190,0
520,0,53,20,-1,0
290,4341,40,20,-1,0
35,7443,49,20,-1,0
365,1535,51,20,-1,0
106,1473,59,20,-1,0
290,36,32,20,-1,0
48,11675,36,20,-1,0
302,808,50,20,-1,0
276,264,37,20,157,0
151,29484,55,20,-1,0
113,424,56,20,-1,0
95,450,35,20,-1,0
994,501,30,20,177,1
371,6922,52,20,-1,0
70,215,38,20,167,0
200,4906,48,20,190,0
178,503,31,20,-1,0
1503,5806,32,20,-1,1
